"delay","latitude","longitude","occurrencetimestamp","direction","location","title"
0,52.1103,23.5609,"20180327122700+0200","outbound"," Koroszczyn","No waiting time in Koroszczyn (outbound)$$Keine Wartezeit in Koroszczyn (Ausreise)"
0,53.5197,23.6555,"20180327114100+0200","outbound"," Kuznica","No waiting time in Kuznica (outbound)$$Keine Wartezeit in Kuznica (Ausreise)"
60,53.5217,23.6599,"20180327114100+0200","inbound","Kuznica","Waiting time in Kuznica (inbound)$$Wartezeit in Kuznica (Einreise)"
60,51.1817,23.8023,"20180327113900+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
0,51.1793,23.8014,"20180327113900+0200","outbound"," Dorohusk","No waiting time in Dorohusk (outbound)$$Keine Wartezeit in Dorohusk (Ausreise)"
0,54.4331,19.8961,"20180327110700+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180327110700+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.4345,19.8976,"20180327110500+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.4331,19.8961,"20180327110500+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,52.4709,23.3576,"20180327110300+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180327110300+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,49.9549,23.1107,"20180327104300+0200","outbound"," Korczowa","No waiting time in Korczowa (outbound)$$Keine Wartezeit in Korczowa (Ausreise)"
900,49.9555,23.1179,"20180327104300+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
60,53.1239,23.8889,"20180327102200+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
0,53.1235,23.8931,"20180327102200+0200","inbound"," Bobrowniki","No waiting time in Bobrowniki (inbound)$$Keine Wartezeit in Bobrowniki (Einreise)"
0,54.4177,20.0599,"20180327101700+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180327101700+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,49.4813,22.701,"20180327100800+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
0,49.4818,22.6956,"20180327100800+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,50.0956,23.2748,"20180327100000+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180327100000+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
60,53.5217,23.6599,"20180327095500+0200","inbound","Kuznica","Waiting time in Kuznica (inbound)$$Wartezeit in Kuznica (Einreise)"
60,53.5197,23.6555,"20180327095500+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
60,49.9549,23.1107,"20180327095000+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
780,49.9555,23.1179,"20180327095000+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
60,49.7998,22.944,"20180327094300+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
180,49.7996,22.951,"20180327094300+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
0,52.1219,23.5707,"20180327092400+0200","inbound"," Koroszczyn","No waiting time in Koroszczyn (inbound)$$Keine Wartezeit in Koroszczyn (Einreise)"
0,52.1103,23.5609,"20180327092400+0200","outbound"," Koroszczyn","No waiting time in Koroszczyn (outbound)$$Keine Wartezeit in Koroszczyn (Ausreise)"
0,54.341,22.2981,"20180327085800+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180327085800+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,54.3732,20.6581,"20180327084100+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180327084100+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.4177,20.0599,"20180327083300+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180327083300+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,52.4709,23.3576,"20180327083200+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180327083200+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,50.097,23.2804,"20180327081700+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180327081700+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
60,53.5217,23.6599,"20180327081600+0200","inbound","Kuznica","Waiting time in Kuznica (inbound)$$Wartezeit in Kuznica (Einreise)"
60,53.5197,23.6555,"20180327081600+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
240,50.2722,23.5913,"20180327081500+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,50.2768,23.5876,"20180327081500+0200","outbound"," Hrebenne","No waiting time in Hrebenne (outbound)$$Keine Wartezeit in Hrebenne (Ausreise)"
0,50.2768,23.5876,"20180327080500+0200","outbound"," Hrebenne","No waiting time in Hrebenne (outbound)$$Keine Wartezeit in Hrebenne (Ausreise)"
240,50.2722,23.5913,"20180327080500+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,51.1793,23.8014,"20180327075700+0200","outbound"," Dorohusk","No waiting time in Dorohusk (outbound)$$Keine Wartezeit in Dorohusk (Ausreise)"
180,51.1817,23.8023,"20180327075700+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
0,54.4331,19.8961,"20180327075300+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180327075300+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.341,22.2981,"20180327075100+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
0,54.3441,22.2986,"20180327075100+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,50.2768,23.5876,"20180327074200+0200","outbound"," Hrebenne","No waiting time in Hrebenne (outbound)$$Keine Wartezeit in Hrebenne (Ausreise)"
240,50.2722,23.5913,"20180327074200+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,54.3716,20.6602,"20180327073900+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180327073900+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,52.4709,23.3576,"20180327073000+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180327073000+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180327072900+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180327072900+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,52.4709,23.3576,"20180327072400+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,49.4818,22.6956,"20180327072400+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180327072400+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
0,52.4696,23.3583,"20180327072400+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,54.4177,20.0599,"20180327071900+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180327071900+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,54.4345,19.8976,"20180327071600+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
0,54.4331,19.8961,"20180327071600+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
60,49.9549,23.1107,"20180327071400+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
780,49.9555,23.1179,"20180327071400+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
240,50.2722,23.5913,"20180327071100+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,50.2768,23.5876,"20180327071100+0200","outbound"," Hrebenne","No waiting time in Hrebenne (outbound)$$Keine Wartezeit in Hrebenne (Ausreise)"
60,49.7996,22.951,"20180327070900+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
60,49.7998,22.944,"20180327070900+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
0,54.3732,20.6581,"20180327070300+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180327070300+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,50.0956,23.2748,"20180327070200+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180327070200+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,49.4818,22.6956,"20180327070100+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180327070100+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
60,49.7996,22.951,"20180327065900+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
60,49.7998,22.944,"20180327065900+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
60,53.1235,23.8931,"20180327065700+0200","inbound","Bobrowniki","Waiting time in Bobrowniki (inbound)$$Wartezeit in Bobrowniki (Einreise)"
0,53.1239,23.8889,"20180327065700+0200","outbound"," Bobrowniki","No waiting time in Bobrowniki (outbound)$$Keine Wartezeit in Bobrowniki (Ausreise)"
0,50.0956,23.2748,"20180327065500+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180327065500+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,54.3716,20.6602,"20180327065300+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3732,20.6581,"20180327065300+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.4177,20.0599,"20180327065100+0200","outbound"," Grzechotki","No waiting time in Grzechotki (outbound)$$Keine Wartezeit in Grzechotki (Ausreise)"
0,54.4201,20.0632,"20180327065100+0200","inbound"," Grzechotki","No waiting time in Grzechotki (inbound)$$Keine Wartezeit in Grzechotki (Einreise)"
0,49.4818,22.6956,"20180327065000+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,51.1793,23.8014,"20180327065000+0200","outbound"," Dorohusk","No waiting time in Dorohusk (outbound)$$Keine Wartezeit in Dorohusk (Ausreise)"
180,51.1817,23.8023,"20180327065000+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
0,49.4813,22.701,"20180327065000+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
60,49.9549,23.1107,"20180327064700+0200","outbound","Korczowa","Waiting time in Korczowa (outbound)$$Wartezeit in Korczowa (Ausreise)"
780,49.9555,23.1179,"20180327064700+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
60,52.1103,23.5609,"20180327064600+0200","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
60,52.1219,23.5707,"20180327064600+0200","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
60,52.1103,23.5609,"20180327062900+0200","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
60,49.7998,22.944,"20180327062900+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
60,49.7996,22.951,"20180327062900+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
60,52.1219,23.5707,"20180327062900+0200","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
120,53.1239,23.8889,"20180327062900+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
180,53.1235,23.8931,"20180327062900+0200","inbound","Bobrowniki","Waiting time in Bobrowniki (inbound)$$Wartezeit in Bobrowniki (Einreise)"
0,54.3732,20.6581,"20180327062800+0200","inbound"," Bezledy","No waiting time in Bezledy (inbound)$$Keine Wartezeit in Bezledy (Einreise)"
0,54.3716,20.6602,"20180327062800+0200","outbound"," Bezledy","No waiting time in Bezledy (outbound)$$Keine Wartezeit in Bezledy (Ausreise)"
0,54.3441,22.2986,"20180327060900+0200","inbound"," Goldap","No waiting time in Goldap (inbound)$$Keine Wartezeit in Goldap (Einreise)"
0,54.341,22.2981,"20180327060900+0200","outbound"," Goldap","No waiting time in Goldap (outbound)$$Keine Wartezeit in Goldap (Ausreise)"
60,52.1103,23.5609,"20180327055400+0200","outbound","Koroszczyn","Waiting time in Koroszczyn (outbound)$$Wartezeit in Koroszczyn (Ausreise)"
60,52.1219,23.5707,"20180327055400+0200","inbound","Koroszczyn","Waiting time in Koroszczyn (inbound)$$Wartezeit in Koroszczyn (Einreise)"
0,50.097,23.2804,"20180327054000+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,50.0956,23.2748,"20180327054000+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,51.1793,23.8014,"20180327053700+0200","outbound"," Dorohusk","No waiting time in Dorohusk (outbound)$$Keine Wartezeit in Dorohusk (Ausreise)"
240,51.1817,23.8023,"20180327053700+0200","inbound","Dorohusk","Waiting time in Dorohusk (inbound)$$Wartezeit in Dorohusk (Einreise)"
240,50.2722,23.5913,"20180327052600+0200","inbound","Hrebenne","Waiting time in Hrebenne (inbound)$$Wartezeit in Hrebenne (Einreise)"
0,50.2768,23.5876,"20180327052600+0200","outbound"," Hrebenne","No waiting time in Hrebenne (outbound)$$Keine Wartezeit in Hrebenne (Ausreise)"
0,54.4331,19.8961,"20180327052300+0200","outbound"," Gronowo","No waiting time in Gronowo (outbound)$$Keine Wartezeit in Gronowo (Ausreise)"
0,54.4345,19.8976,"20180327052300+0200","inbound"," Gronowo","No waiting time in Gronowo (inbound)$$Keine Wartezeit in Gronowo (Einreise)"
60,53.5197,23.6555,"20180327050800+0200","outbound","Kuznica","Waiting time in Kuznica (outbound)$$Wartezeit in Kuznica (Ausreise)"
60,53.5217,23.6599,"20180327050800+0200","inbound","Kuznica","Waiting time in Kuznica (inbound)$$Wartezeit in Kuznica (Einreise)"
0,52.4709,23.3576,"20180327042900+0200","outbound"," Polowce","No waiting time in Polowce (outbound)$$Keine Wartezeit in Polowce (Ausreise)"
0,52.4696,23.3583,"20180327042900+0200","inbound"," Polowce","No waiting time in Polowce (inbound)$$Keine Wartezeit in Polowce (Einreise)"
0,49.4818,22.6956,"20180327040400+0200","outbound"," Kroscienki","No waiting time in Kroscienki (outbound)$$Keine Wartezeit in Kroscienki (Ausreise)"
0,49.4813,22.701,"20180327040400+0200","inbound"," Kroscienki","No waiting time in Kroscienki (inbound)$$Keine Wartezeit in Kroscienki (Einreise)"
180,49.7998,22.944,"20180327040200+0200","outbound","Medyka","Waiting time in Medyka (outbound)$$Wartezeit in Medyka (Ausreise)"
240,49.7996,22.951,"20180327040200+0200","inbound","Medyka","Waiting time in Medyka (inbound)$$Wartezeit in Medyka (Einreise)"
0,50.0956,23.2748,"20180327035100+0200","outbound"," Budomierz","No waiting time in Budomierz (outbound)$$Keine Wartezeit in Budomierz (Ausreise)"
0,50.097,23.2804,"20180327035100+0200","inbound"," Budomierz","No waiting time in Budomierz (inbound)$$Keine Wartezeit in Budomierz (Einreise)"
0,49.9549,23.1107,"20180327034200+0200","outbound"," Korczowa","No waiting time in Korczowa (outbound)$$Keine Wartezeit in Korczowa (Ausreise)"
780,49.9555,23.1179,"20180327034200+0200","inbound","Korczowa","Waiting time in Korczowa (inbound)$$Wartezeit in Korczowa (Einreise)"
300,53.1235,23.8931,"20180327031600+0200","inbound","Bobrowniki","Waiting time in Bobrowniki (inbound)$$Wartezeit in Bobrowniki (Einreise)"
240,53.1239,23.8889,"20180327031600+0200","outbound","Bobrowniki","Waiting time in Bobrowniki (outbound)$$Wartezeit in Bobrowniki (Ausreise)"
